model,method,wnid,name,image_pos,image_idx,corruption,family,severity,prob_clean,prob_corr,prob_drop,correct_clean,correct_corr,xai_iou,xai_corr,centroid_shift,entropy_clean,entropy_corr,entropy_delta,family_model,clean_brightness,corr_brightness,delta_brightness,abs_delta_brightness,clean_contrast,corr_contrast,delta_contrast,abs_delta_contrast,clean_hf_energy,corr_hf_energy,delta_hf_energy,abs_delta_hf_energy,clean_edge_strength,corr_edge_strength,delta_edge_strength,abs_delta_edge_strength,clean_edge_density,corr_edge_density,delta_edge_density,abs_delta_edge_density,clean_entropy,corr_entropy,delta_entropy,abs_delta_entropy,clean_saturation,corr_saturation,delta_saturation,abs_delta_saturation,clean_colorfulness,corr_colorfulness,delta_colorfulness,abs_delta_colorfulness
resnet101,cam,n02769748,backpack,0,1102,defocus_blur,blur,2,0.8228275179862976,0.13452573120594025,0.6883017867803574,1,0,0.6322680328535415,0.8272174141154526,5.880027455081241,4.5033334566697025,4.597915927265815,0.09458247059611224,CNN,0.21467912197113037,0.21273168921470642,-0.0019474327564239502,0.0019474327564239502,0.18384917080402374,0.1690434366464615,-0.014805734157562256,0.014805734157562256,0.02715207450091839,0.004222964867949486,-0.022929109632968903,0.022929109632968903,0.030811097472906113,0.014177704229950905,-0.016633393242955208,0.016633393242955208,0.030811097472906113,0.014177704229950905,-0.016633393242955208,0.016633393242955208,4.916569578068174,4.801255571369746,-0.11531400669842817,0.11531400669842817,0.2954906225204468,0.25349587202072144,-0.04199475049972534,0.04199475049972534,0.14253868162631989,0.12930095195770264,-0.013237729668617249,0.013237729668617249
resnet101,ig,n02769748,backpack,0,1102,defocus_blur,blur,2,0.8228275179862976,0.13452573120594025,0.6883017867803574,1,0,0.20581521086146823,0.2724938815655448,7.372637226033734,2.610841316943398,2.70422979737379,0.09338848043039194,CNN,0.21467912197113037,0.21273168921470642,-0.0019474327564239502,0.0019474327564239502,0.18384917080402374,0.1690434366464615,-0.014805734157562256,0.014805734157562256,0.02715207450091839,0.004222964867949486,-0.022929109632968903,0.022929109632968903,0.030811097472906113,0.014177704229950905,-0.016633393242955208,0.016633393242955208,0.030811097472906113,0.014177704229950905,-0.016633393242955208,0.016633393242955208,4.916569578068174,4.801255571369746,-0.11531400669842817,0.11531400669842817,0.2954906225204468,0.25349587202072144,-0.04199475049972534,0.04199475049972534,0.14253868162631989,0.12930095195770264,-0.013237729668617249,0.013237729668617249
resnet101,cam,n02769748,backpack,0,1102,defocus_blur,blur,3,0.8228275179862976,0.026676345616579056,0.7961511723697186,1,0,0.47058392556231227,0.7359389738658191,4.72412571226193,4.5033334566697025,4.61207518904196,0.10874173237225726,CNN,0.21467912197113037,0.21274326741695404,-0.0019358545541763306,0.0019358545541763306,0.18384917080402374,0.1624833196401596,-0.021365851163864136,0.021365851163864136,0.02715207450091839,0.004034009296447039,-0.02311806520447135,0.02311806520447135,0.030811097472906113,0.01128320675343275,-0.019527890719473362,0.019527890719473362,0.030811097472906113,0.01128320675343275,-0.019527890719473362,0.019527890719473362,4.916569578068174,4.750800565108928,-0.16576901295924618,0.16576901295924618,0.2954906225204468,0.24787813425064087,-0.04761248826980591,0.04761248826980591,0.14253868162631989,0.1237439438700676,-0.01879473775625229,0.01879473775625229
resnet101,ig,n02769748,backpack,0,1102,defocus_blur,blur,3,0.8228275179862976,0.026676345616579056,0.7961511723697186,1,0,0.20004782972617483,0.2335416885491744,13.31811733094331,2.610841316943398,1.5782916630742778,-1.0325496538691201,CNN,0.21467912197113037,0.21274326741695404,-0.0019358545541763306,0.0019358545541763306,0.18384917080402374,0.1624833196401596,-0.021365851163864136,0.021365851163864136,0.02715207450091839,0.004034009296447039,-0.02311806520447135,0.02311806520447135,0.030811097472906113,0.01128320675343275,-0.019527890719473362,0.019527890719473362,0.030811097472906113,0.01128320675343275,-0.019527890719473362,0.019527890719473362,4.916569578068174,4.750800565108928,-0.16576901295924618,0.16576901295924618,0.2954906225204468,0.24787813425064087,-0.04761248826980591,0.04761248826980591,0.14253868162631989,0.1237439438700676,-0.01879473775625229,0.01879473775625229
resnet101,cam,n02769748,backpack,0,1102,defocus_blur,blur,4,0.8228275179862976,0.0010619221720844507,0.8217655958142132,1,0,0.18924043133072638,0.3766013510740636,12.586384746238302,4.5033334566697025,4.538785426794258,0.03545197012455503,CNN,0.21467912197113037,0.21553170680999756,0.0008525848388671875,0.0008525848388671875,0.18384917080402374,0.15889200568199158,-0.024957165122032166,0.024957165122032166,0.02715207450091839,0.003859749063849449,-0.02329232543706894,0.02329232543706894,0.030811097472906113,0.009457829408347607,-0.021353268064558506,0.021353268064558506,0.030811097472906113,0.009457829408347607,-0.021353268064558506,0.021353268064558506,4.916569578068174,4.725438733973502,-0.19113084409467174,0.19113084409467174,0.2954906225204468,0.24374891817569733,-0.05174170434474945,0.05174170434474945,0.14253868162631989,0.12054560333490372,-0.021993078291416168,0.021993078291416168
resnet101,ig,n02769748,backpack,0,1102,defocus_blur,blur,4,0.8228275179862976,0.0010619221720844507,0.8217655958142132,1,0,0.2216676810712112,0.2913425958453808,8.812533142584984,2.610841316943398,2.0140207282453724,-0.5968205886980256,CNN,0.21467912197113037,0.21553170680999756,0.0008525848388671875,0.0008525848388671875,0.18384917080402374,0.15889200568199158,-0.024957165122032166,0.024957165122032166,0.02715207450091839,0.003859749063849449,-0.02329232543706894,0.02329232543706894,0.030811097472906113,0.009457829408347607,-0.021353268064558506,0.021353268064558506,0.030811097472906113,0.009457829408347607,-0.021353268064558506,0.021353268064558506,4.916569578068174,4.725438733973502,-0.19113084409467174,0.19113084409467174,0.2954906225204468,0.24374891817569733,-0.05174170434474945,0.05174170434474945,0.14253868162631989,0.12054560333490372,-0.021993078291416168,0.021993078291416168
resnet101,cam,n02769748,backpack,0,1102,defocus_blur,blur,5,0.8228275179862976,0.00044608901953324676,0.8223814289667644,1,0,0.11072989873277628,0.20665584947011525,17.122061298998545,4.5033334566697025,4.503666807414561,0.0003333507448584072,CNN,0.21467912197113037,0.21505248546600342,0.0003733634948730469,0.0003733634948730469,0.18384917080402374,0.1531139761209488,-0.03073519468307495,0.03073519468307495,0.02715207450091839,0.0038562503177672625,-0.023295824183151126,0.023295824183151126,0.030811097472906113,0.007936269044876099,-0.022874828428030014,0.022874828428030014,0.030811097472906113,0.007936269044876099,-0.022874828428030014,0.022874828428030014,4.916569578068174,4.681085453451824,-0.2354841246163497,0.2354841246163497,0.2954906225204468,0.23977437615394592,-0.055716246366500854,0.055716246366500854,0.14253868162631989,0.11571665853261948,-0.02682202309370041,0.02682202309370041
resnet101,ig,n02769748,backpack,0,1102,defocus_blur,blur,5,0.8228275179862976,0.00044608901953324676,0.8223814289667644,1,0,0.21098039215686273,0.27390719050999196,7.235614969799512,2.610841316943398,1.9814841873427167,-0.6293571296006812,CNN,0.21467912197113037,0.21505248546600342,0.0003733634948730469,0.0003733634948730469,0.18384917080402374,0.1531139761209488,-0.03073519468307495,0.03073519468307495,0.02715207450091839,0.0038562503177672625,-0.023295824183151126,0.023295824183151126,0.030811097472906113,0.007936269044876099,-0.022874828428030014,0.022874828428030014,0.030811097472906113,0.007936269044876099,-0.022874828428030014,0.022874828428030014,4.916569578068174,4.681085453451824,-0.2354841246163497,0.2354841246163497,0.2954906225204468,0.23977437615394592,-0.055716246366500854,0.055716246366500854,0.14253868162631989,0.11571665853261948,-0.02682202309370041,0.02682202309370041
resnet101,cam,n02769748,backpack,0,1102,glass_blur,blur,1,0.8228275179862976,0.006199037656188011,0.8166284803301096,1,0,0.17840789010214864,0.35738756238526226,11.684176425059015,4.5033334566697025,4.234255711604426,-0.2690777450652764,CNN,0.21467912197113037,0.21070131659507751,-0.0039778053760528564,0.0039778053760528564,0.18384917080402374,0.17394766211509705,-0.009901508688926697,0.009901508688926697,0.02715207450091839,0.009052330628037453,-0.018099743872880936,0.018099743872880936,0.030811097472906113,0.019129600375890732,-0.01168149709701538,0.01168149709701538,0.030811097472906113,0.019129600375890732,-0.01168149709701538,0.01168149709701538,4.916569578068174,4.841182435718908,-0.0753871423492658,0.0753871423492658,0.2954906225204468,0.262222021818161,-0.03326860070228577,0.03326860070228577,0.14253868162631989,0.13329465687274933,-0.009244024753570557,0.009244024753570557
resnet101,ig,n02769748,backpack,0,1102,glass_blur,blur,1,0.8228275179862976,0.006199037656188011,0.8166284803301096,1,0,0.2086469561028482,0.2699878730574589,16.835076470863275,2.610841316943398,1.9366103794557739,-0.6742309374876241,CNN,0.21467912197113037,0.21070131659507751,-0.0039778053760528564,0.0039778053760528564,0.18384917080402374,0.17394766211509705,-0.009901508688926697,0.009901508688926697,0.02715207450091839,0.009052330628037453,-0.018099743872880936,0.018099743872880936,0.030811097472906113,0.019129600375890732,-0.01168149709701538,0.01168149709701538,0.030811097472906113,0.019129600375890732,-0.01168149709701538,0.01168149709701538,4.916569578068174,4.841182435718908,-0.0753871423492658,0.0753871423492658,0.2954906225204468,0.262222021818161,-0.03326860070228577,0.03326860070228577,0.14253868162631989,0.13329465687274933,-0.009244024753570557,0.009244024753570557
resnet101,cam,n02769748,backpack,0,1102,glass_blur,blur,2,0.8228275179862976,0.024170342832803726,0.7986571751534939,1,0,0.48495601389812965,0.6903518017439504,9.472401537232859,4.5033334566697025,4.434698820313002,-0.06863463635670009,CNN,0.21467912197113037,0.2107398957014084,-0.003939226269721985,0.003939226269721985,0.18384917080402374,0.17090028524398804,-0.012948885560035706,0.012948885560035706,0.02715207450091839,0.00639435974881053,-0.02075771475210786,0.02075771475210786,0.030811097472906113,0.016279254108667374,-0.014531843364238739,0.014531843364238739,0.030811097472906113,0.016279254108667374,-0.014531843364238739,0.014531843364238739,4.916569578068174,4.812483240011513,-0.10408633805666057,0.10408633805666057,0.2954906225204468,0.25816768407821655,-0.037322938442230225,0.037322938442230225,0.14253868162631989,0.13094186782836914,-0.011596813797950745,0.011596813797950745
resnet101,ig,n02769748,backpack,0,1102,glass_blur,blur,2,0.8228275179862976,0.024170342832803726,0.7986571751534939,1,0,0.1951887578897225,0.22886397363556657,20.809008079221375,2.610841316943398,2.1572750209086653,-0.45356629603473264,CNN,0.21467912197113037,0.2107398957014084,-0.003939226269721985,0.003939226269721985,0.18384917080402374,0.17090028524398804,-0.012948885560035706,0.012948885560035706,0.02715207450091839,0.00639435974881053,-0.02075771475210786,0.02075771475210786,0.030811097472906113,0.016279254108667374,-0.014531843364238739,0.014531843364238739,0.030811097472906113,0.016279254108667374,-0.014531843364238739,0.014531843364238739,4.916569578068174,4.812483240011513,-0.10408633805666057,0.10408633805666057,0.2954906225204468,0.25816768407821655,-0.037322938442230225,0.037322938442230225,0.14253868162631989,0.13094186782836914,-0.011596813797950745,0.011596813797950745
resnet101,cam,n02769748,backpack,0,1102,glass_blur,blur,3,0.8228275179862976,0.0006693650502711535,0.8221581529360265,1,0,0.16860735910572894,0.23869100306665111,30.5678885401409,4.5033334566697025,4.520580532059034,0.017247075389331457,CNN,0.21467912197113037,0.2097688615322113,-0.004910260438919067,0.004910260438919067,0.18384917080402374,0.1644790917634964,-0.019370079040527344,0.019370079040527344,0.02715207450091839,0.006652048788964748,-0.02050002571195364,0.02050002571195364,0.030811097472906113,0.014849148690700531,-0.01596194878220558,0.01596194878220558,0.030811097472906113,0.014849148690700531,-0.01596194878220558,0.01596194878220558,4.916569578068174,4.767580356665395,-0.14898922140277904,0.14898922140277904,0.2954906225204468,0.2525816857814789,-0.042908936738967896,0.042908936738967896,0.14253868162631989,0.1260545253753662,-0.016484156250953674,0.016484156250953674
resnet101,ig,n02769748,backpack,0,1102,glass_blur,blur,3,0.8228275179862976,0.0006693650502711535,0.8221581529360265,1,0,0.18741126360624705,0.21639437040939327,28.93522360348734,2.610841316943398,1.5296538141911695,-1.0811875027522284,CNN,0.21467912197113037,0.2097688615322113,-0.004910260438919067,0.004910260438919067,0.18384917080402374,0.1644790917634964,-0.019370079040527344,0.019370079040527344,0.02715207450091839,0.006652048788964748,-0.02050002571195364,0.02050002571195364,0.030811097472906113,0.014849148690700531,-0.01596194878220558,0.01596194878220558,0.030811097472906113,0.014849148690700531,-0.01596194878220558,0.01596194878220558,4.916569578068174,4.767580356665395,-0.14898922140277904,0.14898922140277904,0.2954906225204468,0.2525816857814789,-0.042908936738967896,0.042908936738967896,0.14253868162631989,0.1260545253753662,-0.016484156250953674,0.016484156250953674
resnet101,cam,n02769748,backpack,0,1102,glass_blur,blur,4,0.8228275179862976,0.0006282040267251432,0.8221993139595725,1,0,0.09933774834437085,0.12232205639822427,20.28536583682474,4.5033334566697025,4.1871249932572905,-0.31620846341241204,CNN,0.21467912197113037,0.2114630788564682,-0.0032160431146621704,0.0032160431146621704,0.18384917080402374,0.1637382209300995,-0.020110949873924255,0.020110949873924255,0.02715207450091839,0.005988757126033306,-0.021163317374885082,0.021163317374885082,0.030811097472906113,0.01356521900743246,-0.017245878465473652,0.017245878465473652,0.030811097472906113,0.01356521900743246,-0.017245878465473652,0.017245878465473652,4.916569578068174,4.752977638585979,-0.16359193948219453,0.16359193948219453,0.2954906225204468,0.2509923577308655,-0.0444982647895813,0.0444982647895813,0.14253868162631989,0.12446603924036026,-0.018072642385959625,0.018072642385959625
resnet101,ig,n02769748,backpack,0,1102,glass_blur,blur,4,0.8228275179862976,0.0006282040267251432,0.8221993139595725,1,0,0.18293257897218293,0.2322038256414989,13.94508614778307,2.610841316943398,2.4780894631306407,-0.13275185381275723,CNN,0.21467912197113037,0.2114630788564682,-0.0032160431146621704,0.0032160431146621704,0.18384917080402374,0.1637382209300995,-0.020110949873924255,0.020110949873924255,0.02715207450091839,0.005988757126033306,-0.021163317374885082,0.021163317374885082,0.030811097472906113,0.01356521900743246,-0.017245878465473652,0.017245878465473652,0.030811097472906113,0.01356521900743246,-0.017245878465473652,0.017245878465473652,4.916569578068174,4.752977638585979,-0.16359193948219453,0.16359193948219453,0.2954906225204468,0.2509923577308655,-0.0444982647895813,0.0444982647895813,0.14253868162631989,0.12446603924036026,-0.018072642385959625,0.018072642385959625
resnet101,cam,n02769748,backpack,0,1102,glass_blur,blur,5,0.8228275179862976,0.00031190901063382626,0.8225156089756638,1,0,0.033680090637552784,0.03466257765208042,7.428999548146156,4.5033334566697025,4.207115007620219,-0.29621844904948347,CNN,0.21467912197113037,0.21034455299377441,-0.004334568977355957,0.004334568977355957,0.18384917080402374,0.15675996243953705,-0.027089208364486694,0.027089208364486694,0.02715207450091839,0.004401782993227243,-0.022750291507691145,0.022750291507691145,0.030811097472906113,0.010538137517869473,-0.02027295995503664,0.02027295995503664,0.030811097472906113,0.010538137517869473,-0.02027295995503664,0.02027295995503664,4.916569578068174,4.7056457507758775,-0.2109238272922962,0.2109238272922962,0.2954906225204468,0.24576973915100098,-0.0497208833694458,0.0497208833694458,0.14253868162631989,0.11930093914270401,-0.023237742483615875,0.023237742483615875
resnet101,ig,n02769748,backpack,0,1102,glass_blur,blur,5,0.8228275179862976,0.00031190901063382626,0.8225156089756638,1,0,0.17779603332942143,0.22715747866064326,8.676338555426259,2.610841316943398,2.5950907143649498,-0.01575060257844818,CNN,0.21467912197113037,0.21034455299377441,-0.004334568977355957,0.004334568977355957,0.18384917080402374,0.15675996243953705,-0.027089208364486694,0.027089208364486694,0.02715207450091839,0.004401782993227243,-0.022750291507691145,0.022750291507691145,0.030811097472906113,0.010538137517869473,-0.02027295995503664,0.02027295995503664,0.030811097472906113,0.010538137517869473,-0.02027295995503664,0.02027295995503664,4.916569578068174,4.7056457507758775,-0.2109238272922962,0.2109238272922962,0.2954906225204468,0.24576973915100098,-0.0497208833694458,0.0497208833694458,0.14253868162631989,0.11930093914270401,-0.023237742483615875,0.023237742483615875
